E088	0.5398345425486565
E009	0.5504031439090591
E101	0.5526980627988296
E010	0.5561696048464777
E078	0.5566693896898556
E015	0.5616415812646983
E066	0.5622445595151739
E049	0.563734169446424
E077	0.563818707187424
E086	0.5667269956276142
E025	0.5684099752553298
E063	0.5693325945551038
E068	0.5718771786947736
E016	0.5722127159839405
E102	0.5727638978373337
E067	0.5777850508311067
E014	0.5800950548162145
E072	0.5805217933491893
E026	0.5826009896363893
E108	0.5827122503353298
E020	0.5834721105197588
E084	0.5869472575213298
E019	0.5889054255502704
E069	0.5897280499645295
E033	0.5901333160271345
E013	0.5926323841885807
E011	0.5927307444259541
E054	0.5929622406612753
E074	0.5930422482809724
E028	0.5946807484148577
E071	0.5959943365684942
E043	0.6017401682583724
E023	0.6023742813723102
E073	0.6035134431234915
E082	0.6039765543890927
E089	0.6044228469551818
E111	0.6050413748404702
E053	0.6057128396028165
E090	0.6062557724391894
E124	0.6076003637071223
E052	0.6096009593289267
E091	0.6103299864015315
E046	0.6104209249759047
E050	0.6117246538712195
E051	0.6130694472704488
E115	0.6136522416653267
E041	0.6143356120584134
E076	0.6154426381941298
E123	0.6158712074473915
E129	0.6162722644987368
E103	0.6177905127358931
E034	0.6198293546983806
E027	0.6206319760687291
E125	0.6249801152545325
E032	0.628208678021382
E118	0.6294311327896136
E036	0.6300629054813685
E044	0.6307057973037407
E106	0.6325109317135508
E095	0.6326697943201058
E038	0.6340743854262512
E048	0.6343985819838545
E012	0.6346266939525331
E008	0.6360198978877247
E047	0.6367934934167099
E121	0.6370971526748943
E039	0.6372960703153117
E080	0.6376360932196762
E045	0.6380679294582742
E003	0.6384771436251719
E122	0.640532329391019
E120	0.6413977784932032
E093	0.6421386860350338
E029	0.6434099250398555
E070	0.6447617128339918
E114	0.6453560980413011
E037	0.6492040721050794
E127	0.6527807332177851
E116	0.6531546432336661
E107	0.6540157302141875
E040	0.6582433106383777
E058	0.658837898708835
E001	0.6625566047091387
E035	0.6674718787827516
E061	0.6699986729164329
E119	0.6763508357886497
E017	0.6795251427097622
E099	0.6798706763158215
E024	0.6813890115120629
E007	0.6816003381305151
E126	0.6820252692298004
E117	0.6860922963478593
E018	0.687118467039643
E042	0.6872748360983458
E097	0.6891258384447496
E057	0.6953704709465266
E110	0.6994303709478865
E092	0.7011119597813524
E055	0.7038763513095116
E005	0.7051607542193409
E062	0.7067873375481254
E105	0.7077481234907931
E098	0.7127769735810704
E079	0.713771222262938
E021	0.7172645253878638
E096	0.7203797811389541
E113	0.7239729118984866
E094	0.7244961818218799
E112	0.7247222760440348
E030	0.7251221028134267
E128	0.7259662776635967
E056	0.7272778629412371
E075	0.730829592503226
E065	0.7386931593625249
E100	0.7419698319793786
E059	0.7469169790250234
E031	0.7533706246107836
E085	0.7586295741784078
E083	0.7626838805537095
E087	0.7636751408338132
E109	0.765470378368799
E006	0.7688219409675626
E002	0.8307655420496043
E004	0.8405262922343671
E022	0.9204310593041964
E104	0.9660916608763791
