E056	0.2285195305757195
E055	0.2446741343965515
E017	0.3478434831463211
E120	0.3834056735146739
E128	0.38954353009243503
E006	0.3921413298402161
E125	0.3947372465435486
E121	0.40092669984156626
E089	0.47240188530183
E100	0.47713456481096306
E090	0.47725154803460745
E097	0.5148034022506338
E028	0.5217739318521992
E088	0.5230480859066238
E119	0.5616592181543857
E057	0.5645824350024298
E092	0.5686826891730355
E080	0.5747026071046466
E122	0.5776852397688594
E124	0.5945177048231959
E127	0.5948198501026694
E086	0.5973300037247806
E029	0.5979805297755657
E083	0.6018372637128635
E098	0.6044855336072372
E059	0.6076514510260766
E051	0.622754371614361
E050	0.6321410240132175
E091	0.6345680723842071
E082	0.636290957117678
E046	0.6428405642567677
E004	0.6438151896409707
E114	0.6464468908426526
E093	0.6483204120422141
E117	0.6510934118338405
E094	0.6568360908256485
E081	0.6619951794293659
E034	0.663246314854351
E007	0.6655012891598197
E003	0.6665384744015344
E033	0.6675158212941219
E085	0.6773752625213698
E005	0.6807844076113683
E123	0.6822700456678022
E032	0.6854268027814837
E084	0.6862334708228786
E118	0.6889531616514981
E021	0.6929005018880916
E116	0.6930143210354061
E008	0.6942585909554426
E022	0.6952769794992905
E109	0.6962145398920547
